phone_encoded,Customer_id_encoded,Amount_Including_VAT,Order_Date,Return_Date,location_encoded,transaction_id_encoded
1316,4387,-140,4/3/23 00:00,10/3/23 00:00,Online_Sales,6f4612d4
1316,4387,-140,4/3/23 00:00,10/3/23 00:00,Online_Sales,6f4612d4
1316,4387,-140,19/2/23 00:00,23/2/23 00:00,Online_Sales,14e25ff9
1316,4387,-140,19/2/23 00:00,23/2/23 00:00,Online_Sales,14e25ff9
1315,2627,93.5,24/11/23 00:00,1/1/00 00:00,83a1c700,5d0616ef
1315,3111,140,3/10/23 00:00,1/1/00 00:00,adf351d5,2811a402
1315,6035,49,7/9/24 00:00,1/1/00 00:00,83a1c700,90302e84
1315,6035,99,24/3/23 00:00,1/1/00 00:00,83a1c700,e65689ef
1315,3111,-25.6,17/10/23 00:00,20/10/23 00:00,Online_Sales,ef86ac44
1315,3111,80,17/6/24 00:00,1/1/00 00:00,83a1c700,d52fb4d7
1315,3111,120,20/10/23 00:00,1/1/00 00:00,adf351d5,49ff68f5
1315,2671,155,29/6/24 00:00,1/1/00 00:00,83a1c700,aaa037b8
1315,3111,120,3/10/23 00:00,1/1/00 00:00,adf351d5,2811a402
1315,3111,65,18/4/23 00:00,1/1/00 00:00,Online_Sales,d3382970
1315,2689,155,5/10/24 00:00,1/1/00 00:00,83a1c700,6f2622b5
1315,3111,119,10/6/24 00:00,1/1/00 00:00,83a1c700,16b33c8c
1315,2551,99,26/2/23 00:00,1/1/00 00:00,83a1c700,fdb6bdc5
1315,6035,102,11/2/23 00:00,1/1/00 00:00,83a1c700,27fa1f2e
1315,3111,59,10/6/24 00:00,1/1/00 00:00,83a1c700,16b33c8c
1315,3111,170,28/9/23 00:00,1/1/00 00:00,83a1c700,506dd809
1315,2551,68,26/2/23 00:00,1/1/00 00:00,83a1c700,fdb6bdc5
1315,2540,130,13/10/23 00:00,1/1/00 00:00,83a1c700,85795719
1315,2587,92,30/6/23 00:00,1/1/00 00:00,83a1c700,c25c0de7
1315,2603,95,11/8/23 00:00,1/1/00 00:00,83a1c700,1c5a66eb
1315,6035,80,7/9/24 00:00,1/1/00 00:00,83a1c700,90302e84
1315,3111,132,17/10/23 00:00,1/1/00 00:00,Online_Sales,ef86ac44
1315,2636,130,22/1/24 00:00,1/1/00 00:00,83a1c700,dfe9fa71
1315,2638,-145,12/2/24 00:00,4/3/24 00:00,83a1c700,d3e76998
1315,2638,165,4/3/24 00:00,1/1/00 00:00,83a1c700,fff1121b
1315,2545,145,30/1/23 00:00,1/1/00 00:00,83a1c700,fe59c6c5
1315,3111,125,27/7/23 00:00,1/1/00 00:00,83a1c700,a529aa4c
1315,2702,108,22/11/24 00:00,1/1/00 00:00,83a1c700,3bcedf70
1315,6035,110,3/10/23 00:00,1/1/00 00:00,adf351d5,9533884d
1315,2603,95,11/8/23 00:00,1/1/00 00:00,83a1c700,1c5a66eb
1315,2587,122.4,17/7/23 00:00,1/1/00 00:00,83a1c700,f0ffe767
1315,2545,185,30/1/23 00:00,1/1/00 00:00,83a1c700,fe59c6c5
1315,6035,60,20/9/24 00:00,1/1/00 00:00,83a1c700,82b34719
1315,3111,52,21/4/23 00:00,1/1/00 00:00,83a1c700,e5763ccc
1315,2671,69,29/6/24 00:00,1/1/00 00:00,83a1c700,aaa037b8
1315,3111,225,9/10/23 00:00,1/1/00 00:00,Online_Sales,7587c6c9
1315,2542,90,7/1/23 00:00,1/1/00 00:00,83a1c700,459b3f39
1315,3111,150,9/10/23 00:00,1/1/00 00:00,Online_Sales,7587c6c9
1315,2557,60,14/3/23 00:00,1/1/00 00:00,83a1c700,446119f4
1315,2587,164,20/7/23 00:00,1/1/00 00:00,33ad869b,bf766ca0
1314,3230,185,6/6/23 00:00,1/1/00 00:00,43c997eb,26d5d751
1314,3230,66,22/11/24 00:00,1/1/00 00:00,Online_Sales,5676a3e9
1314,3230,185,17/3/23 00:00,1/1/00 00:00,Online_Sales,70dd919c
1314,3230,66.3,4/7/24 00:00,1/1/00 00:00,Online_Sales,8c45cb64
1314,3230,89,12/1/23 00:00,1/1/00 00:00,Online_Sales,3909a70b
1314,7944,89,8/11/24 00:00,1/1/00 00:00,43c997eb,8587c0d2
1314,3230,122,17/3/23 00:00,1/1/00 00:00,Online_Sales,70dd919c
1314,3230,-82,7/3/23 00:00,29/3/23 00:00,Online_Sales,67217a45
1314,3230,-156,11/3/23 00:00,23/3/23 00:00,43c997eb,a4627d14
1314,3230,125,11/3/23 00:00,1/1/00 00:00,43c997eb,a4627d14
1314,3230,140,11/3/23 00:00,1/1/00 00:00,43c997eb,a4627d14
1313,5183,148,9/3/23 00:00,1/1/00 00:00,Online_Sales,50f540f3
1313,5183,69,26/10/24 00:00,1/1/00 00:00,adf351d5,17c016d9
1313,5183,136,1/7/23 00:00,1/1/00 00:00,65751190,7280f78e
1313,5183,157,15/12/23 00:00,1/1/00 00:00,65751190,09b6cf9e
1313,5183,100,15/5/24 00:00,1/1/00 00:00,adf351d5,66afeab8
1313,5183,76,10/5/24 00:00,1/1/00 00:00,65751190,18e9da7c
1312,1562,-32,1/11/24 00:00,2/11/24 00:00,33ad869b,465bd272
1312,1562,132,1/11/24 00:00,1/1/00 00:00,33ad869b,465bd272
1312,1562,95,1/11/24 00:00,1/1/00 00:00,33ad869b,465bd272
1312,1562,110,1/11/24 00:00,1/1/00 00:00,33ad869b,465bd272
1311,5677,49,13/3/24 00:00,1/1/00 00:00,ff0a40e1,d72c717d
1311,5677,47,10/7/23 00:00,1/1/00 00:00,Online_Sales,bbfbff76
1311,10580,165,5/1/24 00:00,1/1/00 00:00,ff0a40e1,b698e383
1311,10580,115,5/1/24 00:00,1/1/00 00:00,ff0a40e1,b698e383
1311,5677,225,23/9/23 00:00,1/1/00 00:00,Online_Sales,d0442049
1311,5677,130,8/6/24 00:00,1/1/00 00:00,Online_Sales,469aed9e
1310,7655,98,30/7/24 00:00,1/1/00 00:00,Online_Sales,c4daf274
1310,7655,260,27/7/24 00:00,1/1/00 00:00,Online_Sales,71560341
1310,7655,105.6,17/8/24 00:00,1/1/00 00:00,Online_Sales,6d6895a5
1310,7655,25.6,28/7/24 00:00,1/1/00 00:00,Online_Sales,ee9ed47b
1310,7655,78.4,6/8/24 00:00,1/1/00 00:00,Online_Sales,98532891
1310,7655,36.9,20/7/24 00:00,1/1/00 00:00,Online_Sales,a63552f5
1310,7655,17.6,28/7/24 00:00,1/1/00 00:00,Online_Sales,ee9ed47b
1310,7655,52,28/7/24 00:00,1/1/00 00:00,Online_Sales,ee9ed47b
1310,7655,25.6,28/7/24 00:00,1/1/00 00:00,Online_Sales,ee9ed47b
1310,7655,131.75,10/10/24 00:00,1/1/00 00:00,2ebfcf79,8b46c67f
1310,7655,63.75,10/10/24 00:00,1/1/00 00:00,2ebfcf79,8b46c67f
1308,3018,-396,22/7/24 00:00,22/8/24 00:00,Online_Sales,8d927711
1308,3018,-165,27/6/23 00:00,20/7/23 00:00,Online_Sales,45013e2b
1308,3018,-120,24/9/23 00:00,18/10/23 00:00,Online_Sales,acc82756
1308,3018,122,20/11/23 00:00,1/1/00 00:00,62dbe763,513cc692
1308,3018,120,25/9/23 00:00,1/1/00 00:00,Online_Sales,46604c16
1308,3018,90,16/11/23 00:00,1/1/00 00:00,Online_Sales,c6efef1b
1308,3018,-77.6,8/8/24 00:00,14/8/24 00:00,62dbe763,29ef9068
1308,3018,145,1/11/24 00:00,1/1/00 00:00,Online_Sales,e7e00cac
1308,3018,-66,24/9/23 00:00,18/10/23 00:00,Online_Sales,acc82756
1308,3018,34,14/8/24 00:00,1/1/00 00:00,62dbe763,b325babd
1308,3018,297,16/12/24 00:00,1/1/00 00:00,Online_Sales,f3eb0cb7
1308,3018,66,25/9/23 00:00,1/1/00 00:00,Online_Sales,46604c16
1308,3018,-130,18/6/23 00:00,14/7/23 00:00,Online_Sales,828524f1
1308,3018,95,16/2/24 00:00,1/1/00 00:00,62dbe763,f4d887f0
1308,3018,125,1/11/24 00:00,1/1/00 00:00,Online_Sales,e7e00cac
1308,3018,-165,21/6/23 00:00,14/7/23 00:00,Online_Sales,fa44f20a
1308,3018,99,5/1/23 00:00,1/1/00 00:00,Online_Sales,731de3f4
1308,3018,135,5/1/23 00:00,1/1/00 00:00,Online_Sales,731de3f4
1308,3018,225,6/11/24 00:00,1/1/00 00:00,c0d74163,a2cf11c1
1308,3018,385,31/12/24 00:00,1/1/00 00:00,Online_Sales,9a382db1
1308,3018,34,5/1/23 00:00,1/1/00 00:00,Online_Sales,731de3f4
1308,3018,130,1/3/24 00:00,1/1/00 00:00,Online_Sales,0d51225a
1308,3018,108,21/11/24 00:00,1/1/00 00:00,Online_Sales,3e2166dc
1308,3018,215.2,26/7/24 00:00,1/1/00 00:00,b2305f88,dd69c007
1308,3018,139,18/7/23 00:00,1/1/00 00:00,Online_Sales,2d67cc35
1308,3018,90,18/7/23 00:00,1/1/00 00:00,Online_Sales,2d67cc35
1308,3018,90,20/10/23 00:00,1/1/00 00:00,Online_Sales,d52991e7
1308,3018,90,20/10/23 00:00,1/1/00 00:00,Online_Sales,d52991e7
1306,2952,97.75,22/3/24 00:00,1/1/00 00:00,Online_Sales,9d5ad16a
1306,2952,132,5/5/24 00:00,1/1/00 00:00,Online_Sales,738eec4c
1306,2952,103.7,22/3/24 00:00,1/1/00 00:00,Online_Sales,9d5ad16a
1306,2952,112,19/4/23 00:00,1/1/00 00:00,Online_Sales,836bee2f
1306,9465,187,21/3/23 00:00,1/1/00 00:00,a61c2b8f,10cf41b5
1306,9465,187,21/3/23 00:00,1/1/00 00:00,a61c2b8f,10cf41b5
1306,2952,187,19/3/23 00:00,1/1/00 00:00,Online_Sales,f61dfcec
1306,8927,96,1/11/24 00:00,1/1/00 00:00,9ae67770,a61e309c
1306,2192,106,25/10/24 00:00,1/1/00 00:00,a61c2b8f,f81d8c4b
1306,2952,148,6/3/23 00:00,1/1/00 00:00,Online_Sales,53955973
1305,6444,-106.25,18/9/23 00:00,26/9/23 00:00,Online_Sales,8218f2c4
1305,6444,44,27/8/24 00:00,1/1/00 00:00,Online_Sales,b9eab263
1305,6444,195,27/8/24 00:00,1/1/00 00:00,Online_Sales,b9eab263
1305,6444,34.4,27/8/24 00:00,1/1/00 00:00,Online_Sales,b9eab263
1305,6444,76.5,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,131.75,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,-93.5,18/9/23 00:00,26/9/23 00:00,Online_Sales,8218f2c4
1305,6444,-297.5,18/9/23 00:00,26/9/23 00:00,Online_Sales,8218f2c4
1305,6444,195,14/11/23 00:00,1/1/00 00:00,adf351d5,fc65aec6
1305,6444,-45,24/10/23 00:00,3/11/23 00:00,Online_Sales,6de370fc
1305,6444,-327.25,18/9/23 00:00,12/10/23 00:00,Online_Sales,8218f2c4
1305,6444,52,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,-146,22/11/24 00:00,7/12/24 00:00,Online_Sales,9ac65964
1305,6444,-43,5/9/24 00:00,5/9/24 00:00,ff0a40e1,5cff4f33
1305,6444,80.75,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,175,24/10/23 00:00,1/1/00 00:00,Online_Sales,6de370fc
1305,6444,299,2/12/24 00:00,1/1/00 00:00,Online_Sales,21537598
1305,6444,-150,14/11/23 00:00,17/11/23 00:00,adf351d5,a4b13aef
1305,6649,105,17/11/23 00:00,1/1/00 00:00,adf351d5,d01b214b
1305,6444,157.25,4/12/23 00:00,1/1/00 00:00,fafe45b3,964eb907
1305,6444,116,4/12/23 00:00,1/1/00 00:00,fafe45b3,964eb907
1305,6444,97,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,114.75,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,123.25,12/10/23 00:00,1/1/00 00:00,adf351d5,1ed4867a
1305,6444,-39,24/10/23 00:00,30/10/23 00:00,Online_Sales,6de370fc
1305,6444,136,30/10/23 00:00,1/1/00 00:00,fafe45b3,372da1c2
1305,6444,123.25,12/10/23 00:00,1/1/00 00:00,adf351d5,1ed4867a
1305,6444,327.25,12/10/23 00:00,1/1/00 00:00,adf351d5,1ed4867a
1305,6444,71,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,116,30/10/23 00:00,1/1/00 00:00,fafe45b3,372da1c2
1305,6444,37,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,45,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,88,28/9/23 00:00,1/1/00 00:00,0522ac6c,f3fec841
1305,6649,50,16/11/23 00:00,1/1/00 00:00,adf351d5,dde3edec
1305,6444,-71,22/11/24 00:00,29/11/24 00:00,Online_Sales,9ac65964
1305,6444,71,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,-138,22/11/24 00:00,7/12/24 00:00,Online_Sales,9ac65964
1305,6649,-127.5,15/11/23 00:00,17/11/23 00:00,adf351d5,486be1a8
1305,479,170,3/8/24 00:00,1/1/00 00:00,ff0a40e1,dcf36679
1305,6444,-140,24/10/23 00:00,30/10/23 00:00,Online_Sales,6de370fc
1305,6444,75.65,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,136,30/10/23 00:00,1/1/00 00:00,fafe45b3,372da1c2
1305,6444,175,3/11/23 00:00,1/1/00 00:00,fafe45b3,f4599c7f
1305,479,95,3/8/24 00:00,1/1/00 00:00,ff0a40e1,dcf36679
1305,6649,175,14/11/23 00:00,1/1/00 00:00,adf351d5,bf0a17a1
1305,6649,101,17/11/23 00:00,1/1/00 00:00,adf351d5,c845ef86
1305,6444,144.5,12/10/23 00:00,1/1/00 00:00,adf351d5,aa49dcef
1305,479,39,3/8/24 00:00,1/1/00 00:00,ff0a40e1,dcf36679
1305,6649,150,15/11/23 00:00,1/1/00 00:00,adf351d5,486be1a8
1305,6649,145,15/11/23 00:00,1/1/00 00:00,adf351d5,486be1a8
1305,6444,51,22/11/24 00:00,1/1/00 00:00,Online_Sales,9ac65964
1305,6444,108,28/11/24 00:00,1/1/00 00:00,ff0a40e1,aeb0806d
1305,6444,108,28/11/24 00:00,1/1/00 00:00,ff0a40e1,aeb0806d
1305,6444,144.5,18/9/23 00:00,1/1/00 00:00,Online_Sales,8218f2c4
1305,6444,50,24/10/23 00:00,1/1/00 00:00,Online_Sales,6de370fc
1305,6444,299,2/12/24 00:00,1/1/00 00:00,ff0a40e1,7509ac57
1305,6444,135,30/10/23 00:00,1/1/00 00:00,fafe45b3,9db9b588
1305,469,-144.5,3/11/23 00:00,3/11/23 00:00,fafe45b3,7e759ff7
1305,6444,130,24/11/23 00:00,1/1/00 00:00,Online_Sales,c9b0ff26
1305,6444,108,2/12/24 00:00,1/1/00 00:00,ff0a40e1,7509ac57
1304,4239,31.2,28/4/23 00:00,1/1/00 00:00,0522ac6c,e674e319
1304,4239,129,11/3/23 00:00,1/1/00 00:00,0522ac6c,5c64c9c8
1304,4239,123.25,13/9/24 00:00,1/1/00 00:00,Online_Sales,4c26277b
1304,4239,99,7/9/24 00:00,1/1/00 00:00,0522ac6c,a58a20f2
1304,4239,33.6,27/7/24 00:00,1/1/00 00:00,Online_Sales,2c9a5bca
1304,7823,99,3/8/23 00:00,1/1/00 00:00,0522ac6c,a6537853
1304,7823,95,3/8/23 00:00,1/1/00 00:00,0522ac6c,a6537853
1304,7823,60,3/8/23 00:00,1/1/00 00:00,0522ac6c,a6537853
1304,4239,22,4/5/24 00:00,1/1/00 00:00,0522ac6c,ee5f691f
1304,4239,32,7/9/24 00:00,1/1/00 00:00,0522ac6c,27c5a39f
1304,4239,44,11/3/23 00:00,1/1/00 00:00,0522ac6c,5c64c9c8
1304,4239,22,4/5/24 00:00,1/1/00 00:00,0522ac6c,ee5f691f
1304,4239,17.19,28/4/23 00:00,1/1/00 00:00,0522ac6c,9a9b8744
1304,4239,26.81,28/4/23 00:00,1/1/00 00:00,0522ac6c,9a9b8744
1304,998,76,28/4/23 00:00,1/1/00 00:00,0522ac6c,cb189cf2
1303,3244,108,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,5615,236,28/6/23 00:00,1/1/00 00:00,e83f4b7b,90d68222
1303,3244,192,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,5615,-79.2,11/11/23 00:00,21/11/23 00:00,Online_Sales,cee08d9c
1303,3244,128,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,3244,0,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,3244,145,14/10/23 00:00,1/1/00 00:00,e83f4b7b,dad2c886
1303,3244,-45,3/3/24 00:00,13/3/24 00:00,Online_Sales,b3e64330
1303,3244,123,26/5/24 00:00,1/1/00 00:00,Online_Sales,5a6a5668
1303,3244,125,12/1/23 00:00,1/1/00 00:00,e83f4b7b,dc385a8b
1303,5615,76,11/11/23 00:00,1/1/00 00:00,e83f4b7b,cee08d9c
1303,3244,132,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,5615,29,14/6/24 00:00,1/1/00 00:00,e83f4b7b,b5a03057
1303,31,112,5/5/23 00:00,1/1/00 00:00,e83f4b7b,b94ddd59
1303,3244,-71,27/9/24 00:00,28/9/24 00:00,e83f4b7b,c6eadd48
1303,3244,125,27/9/24 00:00,1/1/00 00:00,e83f4b7b,c6eadd48
1303,5615,95,12/1/24 00:00,1/1/00 00:00,e83f4b7b,51019b9e
1303,3244,95,5/2/24 00:00,1/1/00 00:00,Online_Sales,4a0b47d3
1303,3244,116,11/11/23 00:00,1/1/00 00:00,e83f4b7b,bdecc53b
1303,31,112,5/5/23 00:00,1/1/00 00:00,e83f4b7b,b94ddd59
1303,54,116,27/3/24 00:00,1/1/00 00:00,e83f4b7b,e66c80e8
1303,5615,79.2,25/1/24 00:00,1/1/00 00:00,e83f4b7b,051c0cb3
1303,54,-126.1,27/3/24 00:00,4/4/24 00:00,e83f4b7b,e66c80e8
1303,46,100,7/10/23 00:00,1/1/00 00:00,e83f4b7b,2b88db6a
1303,5615,72,12/1/24 00:00,1/1/00 00:00,e83f4b7b,04ffc607
1303,5615,54.4,16/1/24 00:00,1/1/00 00:00,e83f4b7b,12e2b1f4
1303,31,131.75,10/6/23 00:00,1/1/00 00:00,e83f4b7b,ff607047
1301,2946,71.2,26/7/24 00:00,1/1/00 00:00,6642c86a,131bfb93
1301,2946,43,20/7/23 00:00,1/1/00 00:00,Online_Sales,99d6a894
1301,2946,47,2/5/24 00:00,1/1/00 00:00,Online_Sales,9424cd71
1301,2946,79,2/5/24 00:00,1/1/00 00:00,Online_Sales,9424cd71
1301,2946,34,4/2/24 00:00,1/1/00 00:00,Online_Sales,7a871af3
1301,2946,44.2,27/6/24 00:00,1/1/00 00:00,Online_Sales,b6992185
1301,11323,52,15/8/24 00:00,1/1/00 00:00,33ad869b,17dd5bb0
1301,2946,70.2,1/8/23 00:00,1/1/00 00:00,Online_Sales,c8a15b77
1301,2946,66,8/3/24 00:00,1/1/00 00:00,Online_Sales,6646fd47
1301,2946,66,7/1/24 00:00,1/1/00 00:00,Online_Sales,7f7b7a19
1301,2946,135,26/7/23 00:00,1/1/00 00:00,Online_Sales,61e63e66
1301,11323,30.4,15/8/24 00:00,1/1/00 00:00,33ad869b,17dd5bb0
1301,11323,49.6,15/8/24 00:00,1/1/00 00:00,33ad869b,17dd5bb0
1301,11323,65.6,15/8/24 00:00,1/1/00 00:00,33ad869b,17dd5bb0
1301,9979,70,21/7/23 00:00,1/1/00 00:00,6642c86a,03da7e21
1301,2946,52,16/7/23 00:00,1/1/00 00:00,Online_Sales,452468b7
1301,2946,67.5,31/7/23 00:00,1/1/00 00:00,Online_Sales,57e179ee
1301,2946,71.2,26/7/24 00:00,1/1/00 00:00,6642c86a,131bfb93
1301,2946,129,16/7/23 00:00,1/1/00 00:00,Online_Sales,452468b7
1301,2946,55.2,2/9/24 00:00,1/1/00 00:00,Online_Sales,943d7dc5
1301,10400,101,17/11/23 00:00,1/1/00 00:00,6642c86a,751f8391
1301,2946,42.3,18/8/23 00:00,1/1/00 00:00,Online_Sales,7b21b9b5
1301,10529,-90,21/12/23 00:00,21/12/23 00:00,436a35c0,e1150aea
1301,2946,24,16/7/23 00:00,1/1/00 00:00,Online_Sales,452468b7
1301,1274,37,12/7/23 00:00,1/1/00 00:00,490fd7d2,b75fd660
1301,10400,115,17/11/23 00:00,1/1/00 00:00,6642c86a,751f8391
1301,10529,90,21/12/23 00:00,1/1/00 00:00,436a35c0,40c469e9
1301,2946,39,15/3/24 00:00,1/1/00 00:00,33ad869b,b556c609
1301,10528,90,21/12/23 00:00,1/1/00 00:00,436a35c0,e1150aea
1301,2946,69.6,2/9/24 00:00,1/1/00 00:00,Online_Sales,943d7dc5
1301,2946,54,31/7/23 00:00,1/1/00 00:00,Online_Sales,57e179ee
1301,2946,-42.5,23/6/24 00:00,26/6/24 00:00,Online_Sales,5e5134fa
1301,2946,71,15/3/24 00:00,1/1/00 00:00,33ad869b,c9f18248
1301,2946,45,11/9/23 00:00,1/1/00 00:00,Online_Sales,e79983ad
1301,2946,40,11/9/23 00:00,1/1/00 00:00,Online_Sales,e79983ad
1301,2946,-55,23/7/23 00:00,1/8/23 00:00,Online_Sales,74a2974d
1301,2946,124,26/7/24 00:00,1/1/00 00:00,6642c86a,131bfb93
1301,2946,32.9,20/9/24 00:00,1/1/00 00:00,Online_Sales,578bd94d
1301,2946,61.2,27/6/24 00:00,1/1/00 00:00,Online_Sales,b6992185
1301,2946,-44,9/1/24 00:00,18/1/24 00:00,Online_Sales,44e4e1a7
1301,2946,154,15/3/24 00:00,1/1/00 00:00,33ad869b,b556c609
1301,3974,65,29/5/24 00:00,1/1/00 00:00,6642c86a,7a45bcec
1301,2946,52,5/1/24 00:00,1/1/00 00:00,Online_Sales,4a2eea3c
1301,11727,24.5,10/12/24 00:00,1/1/00 00:00,d1d2e2b0,f459eefd
1301,2946,36,7/10/24 00:00,1/1/00 00:00,Online_Sales,8ac49e61
1301,3974,71.25,29/5/24 00:00,1/1/00 00:00,6642c86a,7a45bcec
1301,2946,72,20/8/23 00:00,1/1/00 00:00,33ad869b,4653020c
1301,2946,87,23/12/24 00:00,1/1/00 00:00,d1d2e2b0,a1b16471
1301,2946,55,15/6/24 00:00,1/1/00 00:00,Online_Sales,ed0b0af2
1301,9569,79.2,20/4/23 00:00,1/1/00 00:00,6642c86a,cd9454fd
1301,9569,100,20/4/23 00:00,1/1/00 00:00,6642c86a,cd9454fd
1301,3974,42,29/5/24 00:00,1/1/00 00:00,6642c86a,7a45bcec
1301,9569,140,20/4/23 00:00,1/1/00 00:00,6642c86a,cd9454fd
1301,2946,-135,7/1/23 00:00,23/1/23 00:00,Online_Sales,0f21abc5
1301,9569,104,20/4/23 00:00,1/1/00 00:00,6642c86a,cd9454fd
1301,2946,44,9/1/24 00:00,1/1/00 00:00,Online_Sales,44e4e1a7
1301,2946,33.6,2/9/24 00:00,1/1/00 00:00,Online_Sales,f0e2bb2d
1301,2946,32.9,20/9/24 00:00,1/1/00 00:00,Online_Sales,578bd94d
1301,2946,41.3,20/9/24 00:00,1/1/00 00:00,Online_Sales,578bd94d
1301,3923,165,8/7/24 00:00,1/1/00 00:00,6642c86a,a546746c
1301,1614,67,3/1/24 00:00,1/1/00 00:00,6642c86a,9bba5001
1301,1614,59,3/1/24 00:00,1/1/00 00:00,6642c86a,9bba5001
1301,1614,55,3/1/24 00:00,1/1/00 00:00,6642c86a,9bba5001
1301,1614,-90,3/1/24 00:00,3/1/24 00:00,6642c86a,d4bfb166
1301,10549,28.8,28/12/23 00:00,1/1/00 00:00,6642c86a,d252b06c
1301,2946,-74,27/7/23 00:00,27/7/23 00:00,6642c86a,872761cf
1301,2946,-176,7/3/24 00:00,15/3/24 00:00,33ad869b,a2104ddd
1301,2946,78.2,23/6/24 00:00,1/1/00 00:00,Online_Sales,5e5134fa
1301,2946,55,23/7/23 00:00,1/1/00 00:00,Online_Sales,74a2974d
1301,2946,-122,15/6/24 00:00,25/6/24 00:00,Online_Sales,ed0b0af2
1301,2946,39,28/12/23 00:00,1/1/00 00:00,Online_Sales,1d916223
1301,2946,57,15/6/24 00:00,1/1/00 00:00,Online_Sales,ed0b0af2
1301,1614,-94,27/12/23 00:00,3/1/24 00:00,33ad869b,46ac6ac5
1301,10552,33.3,28/12/23 00:00,1/1/00 00:00,490fd7d2,be041c8f
1301,2946,74,6/7/23 00:00,1/1/00 00:00,d1d2e2b0,3029bcb4
1301,1614,81,3/1/24 00:00,1/1/00 00:00,33ad869b,d4bfb166
1301,1274,74,12/7/23 00:00,1/1/00 00:00,490fd7d2,b75fd660
1301,2946,49,10/12/24 00:00,1/1/00 00:00,d1d2e2b0,b8835a82
1301,2946,37,5/1/24 00:00,1/1/00 00:00,Online_Sales,4a2eea3c
1301,2946,-39,7/1/24 00:00,18/1/24 00:00,Online_Sales,7f7b7a19
1301,2946,49,7/1/24 00:00,1/1/00 00:00,Online_Sales,7f7b7a19
1301,3974,116,24/5/24 00:00,1/1/00 00:00,6642c86a,e3a42e48
1301,3974,97,24/5/24 00:00,1/1/00 00:00,6642c86a,e3a42e48
1301,3974,131,24/5/24 00:00,1/1/00 00:00,6642c86a,e3a42e48
1301,10615,84,15/1/24 00:00,1/1/00 00:00,6642c86a,fee3cf45
1301,10615,20,15/1/24 00:00,1/1/00 00:00,6642c86a,fee3cf45
1301,3956,132,17/11/23 00:00,1/1/00 00:00,6642c86a,bebf081c
1301,10042,19.8,4/8/23 00:00,1/1/00 00:00,6642c86a,c90b0c2e
1301,2946,54,27/7/23 00:00,1/1/00 00:00,6642c86a,21e63955
1301,10112,93.6,18/8/23 00:00,1/1/00 00:00,490fd7d2,63daf3a3
1301,2946,40,28/12/23 00:00,1/1/00 00:00,Online_Sales,1d916223
1301,1614,112,3/1/24 00:00,1/1/00 00:00,33ad869b,d4bfb166
1301,2946,100,26/7/24 00:00,1/1/00 00:00,6642c86a,131bfb93
1301,2946,52,3/1/24 00:00,1/1/00 00:00,Online_Sales,cbe3fee0
1301,2946,52,29/8/24 00:00,1/1/00 00:00,Online_Sales,47217794
1301,2946,78,23/7/23 00:00,1/1/00 00:00,Online_Sales,74a2974d
1301,3986,83.38,18/10/24 00:00,1/1/00 00:00,6642c86a,563b184f
1301,2946,100,2/5/24 00:00,1/1/00 00:00,Online_Sales,c69a8753
1301,2946,69,8/8/24 00:00,1/1/00 00:00,Online_Sales,e83f5647
1301,10125,-42.3,18/8/23 00:00,21/8/23 00:00,Online_Sales,7b21b9b5
1301,3974,109.65,31/5/24 00:00,1/1/00 00:00,6642c86a,818a556a
1301,9927,33,12/7/23 00:00,1/1/00 00:00,6642c86a,70e6b6c4
1301,2946,49,3/1/24 00:00,1/1/00 00:00,Online_Sales,cbe3fee0
1301,9927,99,12/7/23 00:00,1/1/00 00:00,6642c86a,70e6b6c4
1301,10125,135,21/8/23 00:00,1/1/00 00:00,6642c86a,b8251213
1301,9927,37,12/7/23 00:00,1/1/00 00:00,6642c86a,70e6b6c4
1301,9927,42,12/7/23 00:00,1/1/00 00:00,6642c86a,70e6b6c4
1301,2946,65,18/8/24 00:00,1/1/00 00:00,6642c86a,5a517c17
1301,2946,52,18/7/23 00:00,1/1/00 00:00,Online_Sales,9422a88f
1301,2946,175,9/12/24 00:00,1/1/00 00:00,d1d2e2b0,f54b5466
1301,1227,36,21/6/23 00:00,1/1/00 00:00,490fd7d2,ea2c443d
