phone_encoded,number_of_messages,has_response,id of conversation,date_of_communication,location_encoded
1111,2,TRUE,1765676,2024-10-03 09:24:23,688eada9
328,1,FALSE,1765687,2024-10-03 09:27:54,13c2f653
1183,1,FALSE,1765688,2024-10-03 09:28:09,13c2f653
879,1,FALSE,1765690,2024-10-03 09:29:21,13c2f653
1480,1,FALSE,1765692,2024-10-03 09:29:32,13c2f653
1290,1,FALSE,1765722,2024-10-03 09:49:39,41524b2f
1321,1,FALSE,1765728,2024-10-03 09:50:52,41524b2f
748,1,FALSE,1765729,2024-10-03 09:51:13,41524b2f
982,2,TRUE,1765731,2024-10-03 09:51:37,41524b2f
478,8,TRUE,1765754,2024-10-03 10:12:14,41524b2f
1027,4,FALSE,1765792,2024-10-03 11:00:46,65751190
415,4,TRUE,1765794,2024-10-03 11:05:27,65751190
149,6,TRUE,1765795,2024-10-03 11:06:23,65751190
378,2,FALSE,1765796,2024-10-03 11:07:14,65751190
489,3,TRUE,1765861,2024-10-03 12:43:17,ff0a40e1
930,1,FALSE,1765891,2024-10-03 13:23:05,65751190
924,1,FALSE,1765892,2024-10-03 13:24:07,65751190
1151,1,FALSE,1765893,2024-10-03 13:29:35,65751190
1266,1,FALSE,1765895,2024-10-03 13:42:52,65751190
297,1,FALSE,1765906,2024-10-03 14:24:43,65751190
1149,3,TRUE,1765916,2024-10-03 15:46:35,85f63b45
354,3,TRUE,1765917,2024-10-03 15:48:07,85f63b45
972,1,FALSE,1765918,2024-10-03 15:55:24,65751190
104,1,FALSE,1765919,2024-10-03 15:55:47,65751190
980,1,FALSE,1765920,2024-10-03 15:56:14,65751190
709,1,FALSE,1765921,2024-10-03 15:56:47,65751190
644,1,FALSE,1765922,2024-10-03 15:57:16,65751190
1356,1,FALSE,1765923,2024-10-03 15:58:34,65751190
1139,3,TRUE,1765924,2024-10-03 15:59:11,65751190
1441,1,FALSE,1765925,2024-10-03 16:00:16,85f63b45
212,1,FALSE,1765931,2024-10-03 16:08:17,85f63b45
832,1,FALSE,1765932,2024-10-03 16:09:43,65751190
1300,1,FALSE,1765933,2024-10-03 16:10:07,85f63b45
1506,1,FALSE,1765934,2024-10-03 16:11:01,65751190
1387,1,FALSE,1765935,2024-10-03 16:11:18,85f63b45
1404,1,FALSE,1765936,2024-10-03 16:11:50,85f63b45
1367,1,FALSE,1765937,2024-10-03 16:12:26,85f63b45
813,1,FALSE,1766371,2024-10-04 08:49:09,10a46a4a
546,1,FALSE,1766378,2024-10-04 08:54:28,10a46a4a
986,2,TRUE,1766379,2024-10-04 08:55:47,83a1c700
44,2,TRUE,1766405,2024-10-04 09:05:52,09304a38
178,6,TRUE,1766441,2024-10-04 09:40:29,421e5f1c
691,1,FALSE,1766482,2024-10-04 10:15:54,83a1c700
700,1,FALSE,1766483,2024-10-04 10:16:14,83a1c700
1126,2,FALSE,1766484,2024-10-04 10:19:54,83a1c700
818,1,FALSE,1766493,2024-10-04 10:36:31,adf351d5
606,1,FALSE,1766495,2024-10-04 10:38:20,adf351d5
653,2,TRUE,1766496,2024-10-04 10:48:15,82542e02
1163,2,TRUE,1766497,2024-10-04 10:48:42,82542e02
147,3,TRUE,1766509,2024-10-04 11:00:30,0522ac6c
514,1,FALSE,1766511,2024-10-04 11:02:16,0522ac6c
261,4,TRUE,1766512,2024-10-04 11:03:22,fb72e28e
79,1,FALSE,1766532,2024-10-04 11:26:38,94e9afe5
998,1,FALSE,1766575,2024-10-04 12:05:53,83a1c700
991,2,TRUE,1766577,2024-10-04 12:07:21,f3a00157
638,1,FALSE,1766606,2024-10-04 13:50:36,c25dda79
1379,1,FALSE,1766608,2024-10-04 13:51:15,c25dda79
881,3,TRUE,1766609,2024-10-04 13:53:06,c25dda79
1282,2,TRUE,1766610,2024-10-04 13:55:30,c25dda79
165,1,FALSE,1766611,2024-10-04 13:57:19,c25dda79
134,1,FALSE,1766624,2024-10-04 14:33:10,da342e94
1394,1,FALSE,1766625,2024-10-04 14:34:31,da342e94
884,2,TRUE,1766626,2024-10-04 14:35:35,da342e94
942,1,FALSE,1766638,2024-10-04 15:05:29,10a46a4a
464,1,FALSE,1766639,2024-10-04 15:05:50,10a46a4a
346,1,FALSE,1766641,2024-10-04 15:06:08,10a46a4a
518,1,FALSE,1766642,2024-10-04 15:06:36,10a46a4a
1095,1,FALSE,1766643,2024-10-04 15:06:52,10a46a4a
971,1,FALSE,1766644,2024-10-04 15:07:07,10a46a4a
265,1,FALSE,1766846,2024-10-05 07:48:32,330b5828
229,1,FALSE,1766850,2024-10-05 07:48:51,330b5828
270,4,TRUE,1766851,2024-10-05 07:49:04,330b5828
895,2,TRUE,1767003,2024-10-05 10:37:23,65751190
1431,1,FALSE,1767028,2024-10-05 11:35:30,b2305f88
880,1,FALSE,1767029,2024-10-05 11:35:30,b2305f88
433,1,FALSE,1767030,2024-10-05 11:35:30,b2305f88
93,1,FALSE,1767031,2024-10-05 11:35:30,b2305f88
517,1,FALSE,1767032,2024-10-05 11:35:30,b2305f88
529,1,FALSE,1767033,2024-10-05 11:35:31,b2305f88
627,1,FALSE,1767034,2024-10-05 11:35:31,b2305f88
1264,1,FALSE,1767035,2024-10-05 11:35:31,b2305f88
183,1,FALSE,1767036,2024-10-05 11:35:31,b2305f88
1110,1,FALSE,1767037,2024-10-05 11:35:31,b2305f88
482,1,FALSE,1767038,2024-10-05 11:35:31,b2305f88
1239,1,FALSE,1767039,2024-10-05 11:35:31,b2305f88
834,1,FALSE,1767040,2024-10-05 11:35:31,b2305f88
623,1,FALSE,1767041,2024-10-05 11:35:32,b2305f88
1179,1,FALSE,1767042,2024-10-05 11:35:32,b2305f88
312,1,FALSE,1767043,2024-10-05 11:35:32,b2305f88
455,1,FALSE,1767044,2024-10-05 11:35:32,b2305f88
765,1,FALSE,1767045,2024-10-05 11:35:32,b2305f88
921,1,FALSE,1767046,2024-10-05 11:35:32,b2305f88
504,2,TRUE,1767116,2024-10-05 14:30:36,0522ac6c
697,1,FALSE,1767338,2024-10-06 08:13:22,f3a00157
1518,1,FALSE,1767347,2024-10-06 08:18:56,f3a00157
557,3,TRUE,1767410,2024-10-06 10:42:18,b2305f88
438,2,TRUE,1767449,2024-10-06 13:16:23,33ad869b
895,3,TRUE,1767451,2024-10-06 13:45:25,65751190
1221,1,FALSE,1767452,2024-10-06 14:11:11,b2305f88
90,1,FALSE,1767462,2024-10-06 15:13:47,65751190
43,2,TRUE,1767483,2024-10-06 15:40:57,09304a38
714,2,TRUE,1767826,2024-10-07 10:03:11,adf351d5
834,1,FALSE,1767838,2024-10-07 10:18:49,b2305f88
176,1,FALSE,1767878,2024-10-07 10:58:55,f3a00157
1134,4,TRUE,1767895,2024-10-07 11:30:44,83a1c700
1257,3,TRUE,1767904,2024-10-07 11:46:57,94e9afe5
1315,3,TRUE,1767923,2024-10-07 12:46:57,83a1c700
1089,1,FALSE,1767938,2024-10-07 14:01:49,b2305f88
559,1,FALSE,1767939,2024-10-07 14:02:08,b2305f88
578,1,FALSE,1767968,2024-10-07 15:58:55,83a1c700
612,1,FALSE,1767969,2024-10-07 15:59:10,83a1c700
562,1,FALSE,1767970,2024-10-07 15:59:30,83a1c700
1280,1,FALSE,1767971,2024-10-07 15:59:45,83a1c700
129,1,FALSE,1767972,2024-10-07 16:00:46,83a1c700
660,1,FALSE,1767973,2024-10-07 16:01:29,83a1c700
1348,1,FALSE,1767974,2024-10-07 16:02:14,83a1c700
1077,1,FALSE,1767975,2024-10-07 16:03:08,83a1c700
705,1,FALSE,1767976,2024-10-07 16:03:47,83a1c700
1419,1,FALSE,1767977,2024-10-07 16:04:57,83a1c700
974,2,TRUE,1767981,2024-10-07 16:30:29,b2305f88
19,10,TRUE,1768373,2024-10-08 10:00:39,09304a38
438,1,FALSE,1768381,2024-10-08 10:18:48,33ad869b
615,1,FALSE,1768385,2024-10-08 10:24:24,33ad869b
1086,1,FALSE,1768386,2024-10-08 10:24:35,33ad869b
255,1,FALSE,1768387,2024-10-08 10:24:47,33ad869b
1238,18,TRUE,1768389,2024-10-08 10:29:01,421e5f1c
1045,3,TRUE,1768390,2024-10-08 10:39:42,62dbe763
877,3,TRUE,1768400,2024-10-08 11:11:16,8335b128
1266,2,TRUE,1768416,2024-10-08 11:49:54,65751190
258,2,TRUE,1768462,2024-10-08 13:55:12,85f63b45
540,2,TRUE,1768475,2024-10-08 15:03:27,f3a00157
657,2,TRUE,1768476,2024-10-08 15:03:41,f3a00157
124,1,FALSE,1768489,2024-10-08 16:37:57,a61c2b8f
387,1,FALSE,1768773,2024-10-09 08:46:32,da342e94
1511,1,FALSE,1768774,2024-10-09 08:46:45,da342e94
50,1,FALSE,1768775,2024-10-09 08:46:57,da342e94
1361,2,TRUE,1768776,2024-10-09 08:48:46,da342e94
1283,1,FALSE,1768777,2024-10-09 08:48:58,da342e94
462,1,FALSE,1768778,2024-10-09 08:49:19,da342e94
986,1,FALSE,1768850,2024-10-09 10:44:15,83a1c700
953,1,FALSE,1768851,2024-10-09 10:45:09,83a1c700
1040,1,FALSE,1768853,2024-10-09 10:46:48,83a1c700
1126,1,FALSE,1768855,2024-10-09 10:48:33,83a1c700
991,1,FALSE,1768871,2024-10-09 11:30:11,f3a00157
1071,15,TRUE,1768872,2024-10-09 11:32:13,f3a00157
676,2,TRUE,1768882,2024-10-09 12:04:27,33ad869b
457,1,FALSE,1768888,2024-10-09 12:12:02,f3a00157
176,1,FALSE,1768896,2024-10-09 12:26:43,f3a00157
1518,13,TRUE,1768897,2024-10-09 12:26:52,f3a00157
697,1,FALSE,1768898,2024-10-09 12:27:11,f3a00157
572,10,TRUE,1768900,2024-10-09 12:37:47,f3a00157
1277,1,FALSE,1768911,2024-10-09 12:56:27,f3a00157
753,1,FALSE,1768913,2024-10-09 13:05:13,f3a00157
892,1,FALSE,1768914,2024-10-09 13:06:49,f3a00157
338,11,TRUE,1768916,2024-10-09 13:07:27,f3a00157
303,1,FALSE,1768917,2024-10-09 13:08:02,f3a00157
552,1,FALSE,1768919,2024-10-09 13:32:47,94e9afe5
987,1,FALSE,1768925,2024-10-09 14:02:17,83a1c700
723,1,FALSE,1768926,2024-10-09 14:02:54,83a1c700
288,7,TRUE,1768928,2024-10-09 14:33:07,43c997eb
1013,1,FALSE,1768929,2024-10-09 14:33:37,43c997eb
941,3,TRUE,1768930,2024-10-09 14:34:44,43c997eb
632,1,FALSE,1768931,2024-10-09 14:35:35,43c997eb
624,1,FALSE,1768933,2024-10-09 14:55:02,f3a00157
180,2,TRUE,1768950,2024-10-09 15:46:58,f3a00157
820,1,FALSE,1769235,2024-10-10 07:56:56,9ae67770
928,2,TRUE,1769236,2024-10-10 07:57:44,9ae67770
344,1,FALSE,1769237,2024-10-10 07:58:24,9ae67770
185,1,FALSE,1769310,2024-10-10 09:05:34,9ae67770
889,1,FALSE,1769323,2024-10-10 09:16:24,f3a00157
828,3,TRUE,1769372,2024-10-10 10:25:51,fc94cfcf
169,5,TRUE,1769374,2024-10-10 10:27:05,fc94cfcf
1000,6,TRUE,1769375,2024-10-10 10:28:13,fc94cfcf
833,3,TRUE,1769382,2024-10-10 10:37:40,fc94cfcf
912,4,TRUE,1769383,2024-10-10 10:37:54,fc94cfcf
1190,1,FALSE,1769384,2024-10-10 10:38:06,fc94cfcf
710,1,FALSE,1769385,2024-10-10 10:38:13,fc94cfcf
900,3,TRUE,1769386,2024-10-10 10:39:00,fc94cfcf
742,4,TRUE,1769391,2024-10-10 10:42:43,fc94cfcf
976,1,FALSE,1769393,2024-10-10 10:42:53,fc94cfcf
120,1,FALSE,1769394,2024-10-10 10:43:00,fc94cfcf
1042,3,TRUE,1769395,2024-10-10 10:43:16,fc94cfcf
569,1,FALSE,1769396,2024-10-10 10:43:24,fc94cfcf
707,2,TRUE,1769414,2024-10-10 11:14:14,8335b128
34,2,TRUE,1769455,2024-10-10 12:42:54,09304a38
1469,3,TRUE,1769456,2024-10-10 12:45:54,fc94cfcf
30,1,FALSE,1769476,2024-10-10 13:05:49,09304a38
1429,3,TRUE,1769477,2024-10-10 13:10:31,33ad869b
1310,2,TRUE,1769478,2024-10-10 13:15:13,2ebfcf79
1104,4,TRUE,1769480,2024-10-10 13:17:04,adf351d5
1099,1,FALSE,1769481,2024-10-10 13:32:10,a6526ca0
488,5,TRUE,1769482,2024-10-10 13:32:29,a6526ca0
940,1,FALSE,1769483,2024-10-10 13:32:43,a6526ca0
990,9,TRUE,1769484,2024-10-10 13:33:03,a6526ca0
373,1,FALSE,1769485,2024-10-10 13:33:22,a6526ca0
1385,1,FALSE,1769486,2024-10-10 13:33:38,a6526ca0
368,1,FALSE,1769487,2024-10-10 13:33:52,a6526ca0
1021,1,FALSE,1769488,2024-10-10 13:34:04,a6526ca0
551,1,FALSE,1769489,2024-10-10 13:34:18,a6526ca0
152,1,FALSE,1769490,2024-10-10 13:34:36,a6526ca0
1205,1,FALSE,1769499,2024-10-10 14:15:14,33ad869b
72,2,TRUE,1769503,2024-10-10 14:19:35,8335b128
150,4,TRUE,1769504,2024-10-10 14:30:35,8335b128
1188,3,FALSE,1769521,2024-10-10 15:15:20,33ad869b
1387,3,TRUE,1769533,2024-10-10 15:30:09,85f63b45
1282,1,FALSE,1769535,2024-10-10 15:33:25,c25dda79
881,1,FALSE,1769536,2024-10-10 15:34:59,c25dda79
1379,3,TRUE,1769537,2024-10-10 15:36:24,c25dda79
934,1,FALSE,1769539,2024-10-10 15:36:43,c25dda79
1428,1,FALSE,1769540,2024-10-10 15:37:05,c25dda79
654,1,FALSE,1769542,2024-10-10 15:37:36,c25dda79
127,1,FALSE,1769543,2024-10-10 15:38:18,c25dda79
645,2,TRUE,1769544,2024-10-10 15:38:45,c25dda79
466,5,TRUE,1769548,2024-10-10 15:44:03,fc94cfcf
1224,3,TRUE,1771820,2024-10-11 09:20:47,83a1c700
112,2,TRUE,1771831,2024-10-11 09:21:25,fc94cfcf
514,5,TRUE,1772173,2024-10-11 10:01:32,0522ac6c
237,1,FALSE,1772181,2024-10-11 10:02:10,0522ac6c
135,1,FALSE,1772185,2024-10-11 10:02:23,0522ac6c
504,1,FALSE,1772205,2024-10-11 10:04:02,0522ac6c
147,1,FALSE,1772210,2024-10-11 10:04:23,0522ac6c
315,11,TRUE,1772215,2024-10-11 10:04:39,0522ac6c
1405,11,TRUE,1772218,2024-10-11 10:04:51,0522ac6c
1157,1,FALSE,1772234,2024-10-11 10:05:58,0522ac6c
570,1,FALSE,1772238,2024-10-11 10:06:21,0522ac6c
759,1,FALSE,1772245,2024-10-11 10:07:00,0522ac6c
382,11,TRUE,1772250,2024-10-11 10:07:20,0522ac6c
1257,1,FALSE,1772507,2024-10-11 10:51:20,94e9afe5
688,1,FALSE,1772516,2024-10-11 10:51:53,94e9afe5
197,18,TRUE,1772522,2024-10-11 10:52:22,94e9afe5
1295,1,FALSE,1772527,2024-10-11 10:52:38,94e9afe5
1384,1,FALSE,1772533,2024-10-11 10:53:02,94e9afe5
533,1,FALSE,1772542,2024-10-11 10:53:27,94e9afe5
73,2,TRUE,1772757,2024-10-11 11:08:44,a6526ca0
930,1,FALSE,1772786,2024-10-11 11:13:34,65751190
1355,4,TRUE,1772934,2024-10-11 11:28:38,0522ac6c
1367,1,FALSE,1773254,2024-10-11 12:00:28,85f63b45
968,4,TRUE,1773572,2024-10-11 12:51:02,83a1c700
1198,1,FALSE,1773676,2024-10-11 13:15:02,8335b128
1373,1,FALSE,1773679,2024-10-11 13:16:06,8335b128
11,1,FALSE,1773958,2024-10-11 14:44:37,09304a38
1310,1,FALSE,1773978,2024-10-11 14:59:51,2ebfcf79
1259,1,FALSE,1773980,2024-10-11 15:00:51,2ebfcf79
668,1,FALSE,1773999,2024-10-11 15:34:48,65751190
1085,1,FALSE,1775997,2024-10-12 09:20:41,65751190
203,1,FALSE,1776063,2024-10-12 09:28:03,65751190
904,2,FALSE,1776550,2024-10-12 10:36:50,688eada9
557,1,FALSE,1776602,2024-10-12 11:00:26,b2305f88
974,2,TRUE,1776605,2024-10-12 11:01:00,b2305f88
525,1,FALSE,1776607,2024-10-12 11:01:20,65751190
1025,3,TRUE,1776608,2024-10-12 11:06:35,b2305f88
415,1,FALSE,1776609,2024-10-12 11:06:44,65751190
1175,1,FALSE,1776611,2024-10-12 11:07:49,65751190
720,1,FALSE,1776615,2024-10-12 11:08:53,65751190
136,2,TRUE,1776627,2024-10-12 11:12:10,8335b128
834,1,FALSE,1776629,2024-10-12 11:14:23,b2305f88
921,1,FALSE,1776630,2024-10-12 11:14:23,b2305f88
765,1,FALSE,1776631,2024-10-12 11:14:23,b2305f88
455,1,FALSE,1776632,2024-10-12 11:14:23,b2305f88
312,1,FALSE,1776633,2024-10-12 11:14:23,b2305f88
1179,1,FALSE,1776634,2024-10-12 11:14:24,b2305f88
623,1,FALSE,1776635,2024-10-12 11:14:24,b2305f88
1239,3,TRUE,1776636,2024-10-12 11:14:24,b2305f88
482,1,FALSE,1776637,2024-10-12 11:14:24,b2305f88
1110,1,FALSE,1776638,2024-10-12 11:14:24,b2305f88
183,1,FALSE,1776639,2024-10-12 11:14:24,b2305f88
1264,1,FALSE,1776640,2024-10-12 11:14:24,b2305f88
627,1,FALSE,1776641,2024-10-12 11:14:25,b2305f88
529,1,FALSE,1776642,2024-10-12 11:14:25,b2305f88
517,1,FALSE,1776643,2024-10-12 11:14:25,b2305f88
93,1,FALSE,1776644,2024-10-12 11:14:25,b2305f88
433,1,FALSE,1776645,2024-10-12 11:14:25,b2305f88
880,1,FALSE,1776646,2024-10-12 11:14:25,b2305f88
1431,1,FALSE,1776647,2024-10-12 11:14:25,b2305f88
1427,1,FALSE,1776648,2024-10-12 11:14:25,b2305f88
190,3,TRUE,1776649,2024-10-12 11:14:26,b2305f88
771,3,TRUE,1776740,2024-10-12 12:02:51,83a1c700
233,1,FALSE,1777009,2024-10-12 13:39:10,a6526ca0
163,3,TRUE,1777050,2024-10-12 13:55:07,8335b128
1482,2,TRUE,1777092,2024-10-12 14:32:51,ff0a40e1
1037,3,TRUE,1777108,2024-10-12 15:33:07,82542e02
647,2,TRUE,1777134,2024-10-12 16:06:09,ff0a40e1
791,1,FALSE,1778995,2024-10-13 09:44:36,f3a00157
540,1,FALSE,1779005,2024-10-13 09:45:29,f3a00157
842,1,FALSE,1779012,2024-10-13 09:46:19,f3a00157
13,1,FALSE,1779875,2024-10-13 13:12:08,09304a38
12,1,FALSE,1779898,2024-10-13 14:16:02,09304a38
947,5,TRUE,1782034,2024-10-14 09:43:26,a61c2b8f
1258,2,TRUE,1782037,2024-10-14 09:45:24,a61c2b8f
1226,1,FALSE,1782480,2024-10-14 10:47:42,9ae67770
520,6,TRUE,1782486,2024-10-14 10:47:59,9ae67770
447,1,FALSE,1782824,2024-10-14 11:41:25,adf351d5
1004,1,FALSE,1782827,2024-10-14 11:41:59,adf351d5
511,2,TRUE,1782829,2024-10-14 11:42:30,adf351d5
1447,1,FALSE,1782836,2024-10-14 11:43:39,adf351d5
818,1,FALSE,1782864,2024-10-14 11:47:07,adf351d5
1162,1,FALSE,1782921,2024-10-14 11:53:23,f3a00157
1366,3,TRUE,1783609,2024-10-14 14:14:00,f3a00157
806,1,FALSE,1783733,2024-10-14 14:52:46,13c2f653
1425,1,FALSE,1783734,2024-10-14 14:53:24,13c2f653
710,1,FALSE,1783792,2024-10-14 15:55:03,fc94cfcf
926,2,TRUE,1783899,2024-10-14 16:59:38,67f6beac
1138,2,TRUE,1784700,2024-10-15 09:36:08,8335b128
944,2,TRUE,1784742,2024-10-15 10:21:21,85f63b45
1258,12,TRUE,1784763,2024-10-15 10:35:43,a61c2b8f
947,1,FALSE,1784764,2024-10-15 10:35:52,a61c2b8f
1416,6,TRUE,1784808,2024-10-15 10:49:19,94e9afe5
718,2,TRUE,1784819,2024-10-15 10:59:48,0522ac6c
283,2,TRUE,1784867,2024-10-15 11:33:35,f3a00157
1490,1,FALSE,1784944,2024-10-15 11:55:03,a61c2b8f
432,1,FALSE,1784956,2024-10-15 11:57:26,a61c2b8f
275,2,FALSE,1784958,2024-10-15 11:57:35,a61c2b8f
485,4,TRUE,1784959,2024-10-15 11:57:43,a61c2b8f
862,1,FALSE,1784963,2024-10-15 11:58:07,a61c2b8f
395,1,FALSE,1784978,2024-10-15 12:00:46,a61c2b8f
610,1,FALSE,1784980,2024-10-15 12:00:57,a61c2b8f
389,1,FALSE,1784984,2024-10-15 12:01:22,a61c2b8f
955,1,FALSE,1784990,2024-10-15 12:02:10,a61c2b8f
1016,1,FALSE,1785002,2024-10-15 12:05:33,fafe45b3
761,2,TRUE,1785007,2024-10-15 12:06:34,fafe45b3
708,4,TRUE,1785013,2024-10-15 12:07:32,fafe45b3
1474,1,FALSE,1785019,2024-10-15 12:08:12,fafe45b3
621,1,FALSE,1785032,2024-10-15 12:10:05,fafe45b3
948,2,TRUE,1785034,2024-10-15 12:10:18,fafe45b3
712,2,TRUE,1785040,2024-10-15 12:11:33,fafe45b3
394,2,TRUE,1785085,2024-10-15 12:20:23,fafe45b3
1124,1,FALSE,1785124,2024-10-15 12:27:24,a61c2b8f
1300,1,FALSE,1785248,2024-10-15 12:53:21,85f63b45
212,1,FALSE,1785250,2024-10-15 12:54:03,85f63b45
1441,1,FALSE,1785269,2024-10-15 12:57:28,85f63b45
1387,5,TRUE,1785279,2024-10-15 13:02:45,85f63b45
1149,1,FALSE,1785281,2024-10-15 13:03:06,85f63b45
1367,1,FALSE,1785282,2024-10-15 13:03:17,85f63b45
258,1,FALSE,1785289,2024-10-15 13:05:19,85f63b45
503,1,FALSE,1785305,2024-10-15 13:12:08,85f63b45
694,1,FALSE,1785510,2024-10-15 14:21:07,caddbc5a
1199,1,FALSE,1785520,2024-10-15 14:23:16,caddbc5a
495,1,FALSE,1785521,2024-10-15 14:23:25,caddbc5a
584,4,TRUE,1785523,2024-10-15 14:23:34,caddbc5a
1112,1,FALSE,1785524,2024-10-15 14:23:42,caddbc5a
966,1,FALSE,1785525,2024-10-15 14:24:31,caddbc5a
1512,4,TRUE,1785527,2024-10-15 14:24:54,caddbc5a
379,1,FALSE,1785528,2024-10-15 14:25:10,caddbc5a
1201,1,FALSE,1785604,2024-10-15 14:50:04,fafe45b3
350,2,TRUE,1785608,2024-10-15 14:51:01,f3a00157
1255,1,FALSE,1785649,2024-10-15 15:01:06,fafe45b3
439,2,TRUE,1785650,2024-10-15 15:03:31,fafe45b3
762,1,FALSE,1785653,2024-10-15 15:12:58,fafe45b3
340,1,FALSE,1785654,2024-10-15 15:14:21,fafe45b3
1130,2,FALSE,1785656,2024-10-15 15:15:55,fafe45b3
1396,1,FALSE,1785665,2024-10-15 15:22:50,a61c2b8f
339,1,FALSE,1785673,2024-10-15 15:24:16,a61c2b8f
597,2,TRUE,1785686,2024-10-15 15:26:50,fafe45b3
975,1,FALSE,1785699,2024-10-15 15:29:14,a61c2b8f
1072,2,TRUE,1785701,2024-10-15 15:30:06,fafe45b3
301,4,TRUE,1785712,2024-10-15 15:31:43,fafe45b3
1160,2,TRUE,1785787,2024-10-15 15:54:02,688eada9
1063,3,TRUE,1785804,2024-10-15 15:57:56,85f63b45
195,3,TRUE,1785846,2024-10-15 16:13:43,85f63b45
1481,3,TRUE,1785848,2024-10-15 16:14:43,85f63b45
107,1,FALSE,1786435,2024-10-16 08:42:49,fc94cfcf
1331,2,TRUE,1786436,2024-10-16 08:44:09,fc94cfcf
1218,5,TRUE,1786438,2024-10-16 08:46:03,fc94cfcf
1132,2,TRUE,1786512,2024-10-16 09:07:38,fc94cfcf
366,2,TRUE,1786527,2024-10-16 09:10:39,fc94cfcf
786,7,TRUE,1786539,2024-10-16 09:12:54,fc94cfcf
1256,1,FALSE,1786559,2024-10-16 09:15:10,fc94cfcf
1380,1,FALSE,1786922,2024-10-16 11:42:49,aa6c63d7
775,1,FALSE,1786923,2024-10-16 11:43:07,aa6c63d7
1182,1,FALSE,1786995,2024-10-16 13:44:10,f3a00157
1442,1,FALSE,1786997,2024-10-16 13:44:36,f3a00157
1344,1,FALSE,1786999,2024-10-16 13:45:06,f3a00157
207,1,FALSE,1787001,2024-10-16 13:45:17,f3a00157
991,1,FALSE,1787003,2024-10-16 13:45:31,f3a00157
457,1,FALSE,1787008,2024-10-16 13:48:54,f3a00157
572,1,FALSE,1787009,2024-10-16 13:49:19,f3a00157
1277,1,FALSE,1787010,2024-10-16 13:49:40,f3a00157
892,1,FALSE,1787011,2024-10-16 13:50:01,f3a00157
303,1,FALSE,1787012,2024-10-16 13:50:19,f3a00157
338,1,FALSE,1787013,2024-10-16 13:50:47,f3a00157
1518,1,FALSE,1787014,2024-10-16 13:51:05,f3a00157
283,1,FALSE,1787017,2024-10-16 13:54:01,f3a00157
1416,1,FALSE,1787110,2024-10-16 15:41:18,94e9afe5
986,4,TRUE,1796732,2024-10-17 09:33:10,83a1c700
82,1,FALSE,1796753,2024-10-17 09:59:07,83a1c700
805,1,FALSE,1796999,2024-10-17 10:00:32,83a1c700
705,1,FALSE,1798012,2024-10-17 10:02:56,83a1c700
42,2,TRUE,1802267,2024-10-17 11:50:28,09304a38
718,1,FALSE,1802400,2024-10-17 14:11:56,0522ac6c
570,14,TRUE,1802403,2024-10-17 14:17:28,0522ac6c
1355,4,TRUE,1802404,2024-10-17 14:17:42,0522ac6c
382,1,FALSE,1802405,2024-10-17 14:17:59,0522ac6c
759,1,FALSE,1802406,2024-10-17 14:18:21,0522ac6c
1405,1,FALSE,1802407,2024-10-17 14:18:37,0522ac6c
147,3,TRUE,1802408,2024-10-17 14:18:50,0522ac6c
504,1,FALSE,1802409,2024-10-17 14:19:00,0522ac6c
135,1,FALSE,1802410,2024-10-17 14:19:06,0522ac6c
237,1,FALSE,1802411,2024-10-17 14:19:20,0522ac6c
785,1,FALSE,1802423,2024-10-17 14:24:43,13c2f653
1155,2,TRUE,1802439,2024-10-17 14:41:46,8335b128
864,1,FALSE,1802449,2024-10-17 15:11:38,fc94cfcf
1062,2,TRUE,1802450,2024-10-17 15:13:57,fc94cfcf
499,3,TRUE,1802468,2024-10-17 15:35:40,65751190
952,2,TRUE,1802471,2024-10-17 15:45:36,8335b128
1342,1,FALSE,1802472,2024-10-17 15:51:07,fc94cfcf
1147,1,FALSE,1802655,2024-10-18 08:07:55,2ebfcf79
111,1,FALSE,1802658,2024-10-18 08:08:20,2ebfcf79
772,1,FALSE,1802661,2024-10-18 08:08:35,2ebfcf79
1204,1,FALSE,1802663,2024-10-18 08:08:58,2ebfcf79
1105,1,FALSE,1802666,2024-10-18 08:10:14,2ebfcf79
154,1,FALSE,1802667,2024-10-18 08:10:37,2ebfcf79
956,1,FALSE,1802669,2024-10-18 08:10:51,2ebfcf79
181,2,TRUE,1802672,2024-10-18 08:11:09,2ebfcf79
918,1,FALSE,1802675,2024-10-18 08:12:09,2ebfcf79
890,1,FALSE,1802677,2024-10-18 08:12:27,2ebfcf79
424,2,TRUE,1802680,2024-10-18 08:12:43,2ebfcf79
209,3,TRUE,1802777,2024-10-18 09:39:33,85f63b45
126,1,FALSE,1802803,2024-10-18 09:59:46,688eada9
67,1,FALSE,1802806,2024-10-18 10:06:53,94e9afe5
152,2,FALSE,1802959,2024-10-18 13:22:38,a6526ca0
73,1,FALSE,1802960,2024-10-18 13:26:29,a6526ca0
1236,6,TRUE,1802963,2024-10-18 13:31:00,0522ac6c
1451,1,FALSE,1802992,2024-10-18 15:24:01,8335b128
758,1,FALSE,1802993,2024-10-18 15:24:37,8335b128
711,1,FALSE,1802996,2024-10-18 15:25:10,8335b128
868,1,FALSE,1802997,2024-10-18 15:25:42,8335b128
982,1,FALSE,1803009,2024-10-18 16:10:20,41524b2f
748,3,TRUE,1803010,2024-10-18 16:11:18,41524b2f
